2021-01-09 13:22:12,961 INFO    MainThread:10816 [internal.py:wandb_internal():63] W&B internal server running at pid: 10816
2021-01-09 13:22:12,963 INFO    WriterThread:10816 [datastore.py:open_for_write():76] open: /home/ashraf/yolov5/wandb/offline-run-20210109_132211-128df853/run-128df853.wandb
2021-01-09 13:22:12,963 DEBUG   HandlerThread:10816 [handler.py:handle_request():55] handle_request: run_start
2021-01-09 13:22:12,977 DEBUG   HandlerThread:10816 [cmd.py:execute():718] Popen(['git', 'cat-file', '--batch-check'], cwd=/home/ashraf/yolov5, universal_newlines=False, shell=None, istream=<valid stream>)
2021-01-09 13:22:12,984 DEBUG   HandlerThread:10816 [cmd.py:execute():718] Popen(['git', 'rev-parse', '--show-toplevel'], cwd=/home/ashraf/yolov5, universal_newlines=False, shell=None, istream=None)
2021-01-09 13:23:00,561 DEBUG   HandlerThread:10816 [handler.py:handle_request():55] handle_request: poll_exit
2021-01-09 13:23:00,562 DEBUG   SenderThread:10816 [sender.py:send():90] send: exit
2021-01-09 13:23:00,562 INFO    SenderThread:10816 [sender.py:send_exit():168] handling exit code: 0
2021-01-09 13:23:00,562 INFO    SenderThread:10816 [sender.py:send_exit():176] send defer
2021-01-09 13:23:00,562 DEBUG   SenderThread:10816 [sender.py:send():90] send: request
2021-01-09 13:23:00,562 DEBUG   SenderThread:10816 [sender.py:send_request():99] send_request: poll_exit
2021-01-09 13:23:00,562 DEBUG   HandlerThread:10816 [handler.py:handle_request():55] handle_request: defer
2021-01-09 13:23:00,562 INFO    HandlerThread:10816 [handler.py:handle_request_defer():69] handle defer: 0
2021-01-09 13:23:00,562 DEBUG   SenderThread:10816 [sender.py:send():90] send: request
2021-01-09 13:23:00,563 DEBUG   SenderThread:10816 [sender.py:send_request():99] send_request: defer
2021-01-09 13:23:00,563 INFO    SenderThread:10816 [sender.py:send_request_defer():185] handle sender defer: 0
2021-01-09 13:23:00,563 INFO    SenderThread:10816 [sender.py:send_request_defer():221] send defer: 1
2021-01-09 13:23:00,563 DEBUG   HandlerThread:10816 [handler.py:handle_request():55] handle_request: defer
2021-01-09 13:23:00,563 INFO    HandlerThread:10816 [handler.py:handle_request_defer():69] handle defer: 1
2021-01-09 13:23:00,573 DEBUG   SenderThread:10816 [sender.py:send():90] send: request
2021-01-09 13:23:00,574 DEBUG   SenderThread:10816 [sender.py:send_request():99] send_request: defer
2021-01-09 13:23:00,574 INFO    SenderThread:10816 [sender.py:send_request_defer():185] handle sender defer: 1
2021-01-09 13:23:00,574 INFO    SenderThread:10816 [sender.py:send_request_defer():221] send defer: 2
2021-01-09 13:23:00,574 DEBUG   HandlerThread:10816 [handler.py:handle_request():55] handle_request: defer
2021-01-09 13:23:00,574 INFO    HandlerThread:10816 [handler.py:handle_request_defer():69] handle defer: 2
2021-01-09 13:23:00,574 DEBUG   SenderThread:10816 [sender.py:send():90] send: request
2021-01-09 13:23:00,574 DEBUG   SenderThread:10816 [sender.py:send_request():99] send_request: defer
2021-01-09 13:23:00,574 INFO    SenderThread:10816 [sender.py:send_request_defer():185] handle sender defer: 2
2021-01-09 13:23:00,574 INFO    SenderThread:10816 [sender.py:send_request_defer():221] send defer: 3
2021-01-09 13:23:00,575 DEBUG   HandlerThread:10816 [handler.py:handle_request():55] handle_request: defer
2021-01-09 13:23:00,575 INFO    HandlerThread:10816 [handler.py:handle_request_defer():69] handle defer: 3
2021-01-09 13:23:00,575 DEBUG   SenderThread:10816 [sender.py:send():90] send: request
2021-01-09 13:23:00,575 DEBUG   SenderThread:10816 [sender.py:send_request():99] send_request: defer
2021-01-09 13:23:00,575 INFO    SenderThread:10816 [sender.py:send_request_defer():185] handle sender defer: 3
2021-01-09 13:23:00,575 INFO    SenderThread:10816 [sender.py:send_request_defer():221] send defer: 4
2021-01-09 13:23:00,575 DEBUG   HandlerThread:10816 [handler.py:handle_request():55] handle_request: defer
2021-01-09 13:23:00,575 INFO    HandlerThread:10816 [handler.py:handle_request_defer():69] handle defer: 4
2021-01-09 13:23:00,575 DEBUG   SenderThread:10816 [sender.py:send():90] send: request
2021-01-09 13:23:00,575 DEBUG   SenderThread:10816 [sender.py:send_request():99] send_request: defer
2021-01-09 13:23:00,575 INFO    SenderThread:10816 [sender.py:send_request_defer():185] handle sender defer: 4
2021-01-09 13:23:00,575 INFO    SenderThread:10816 [sender.py:send_request_defer():221] send defer: 5
2021-01-09 13:23:00,576 DEBUG   HandlerThread:10816 [handler.py:handle_request():55] handle_request: defer
