2021-01-10 05:15:58,436 INFO    MainThread:13346 [internal.py:wandb_internal():63] W&B internal server running at pid: 13346
2021-01-10 05:15:58,438 DEBUG   HandlerThread:13346 [handler.py:handle_request():55] handle_request: run_start
2021-01-10 05:15:58,438 INFO    WriterThread:13346 [datastore.py:open_for_write():76] open: /home/ashraf/yolov5/wandb/offline-run-20210110_051557-128df853/run-128df853.wandb
2021-01-10 05:15:58,465 DEBUG   HandlerThread:13346 [cmd.py:execute():718] Popen(['git', 'cat-file', '--batch-check'], cwd=/home/ashraf/yolov5, universal_newlines=False, shell=None, istream=<valid stream>)
2021-01-10 05:15:58,477 DEBUG   HandlerThread:13346 [cmd.py:execute():718] Popen(['git', 'rev-parse', '--show-toplevel'], cwd=/home/ashraf/yolov5, universal_newlines=False, shell=None, istream=None)
2021-01-10 05:16:02,879 DEBUG   HandlerThread:13346 [handler.py:handle_request():55] handle_request: poll_exit
2021-01-10 05:16:02,880 DEBUG   SenderThread:13346 [sender.py:send():90] send: exit
2021-01-10 05:16:02,880 INFO    SenderThread:13346 [sender.py:send_exit():168] handling exit code: 1
2021-01-10 05:16:02,880 INFO    SenderThread:13346 [sender.py:send_exit():176] send defer
2021-01-10 05:16:02,880 DEBUG   SenderThread:13346 [sender.py:send():90] send: request
2021-01-10 05:16:02,881 DEBUG   SenderThread:13346 [sender.py:send_request():99] send_request: poll_exit
2021-01-10 05:16:02,881 DEBUG   HandlerThread:13346 [handler.py:handle_request():55] handle_request: defer
2021-01-10 05:16:02,881 INFO    HandlerThread:13346 [handler.py:handle_request_defer():69] handle defer: 0
2021-01-10 05:16:02,881 DEBUG   SenderThread:13346 [sender.py:send():90] send: request
2021-01-10 05:16:02,881 DEBUG   SenderThread:13346 [sender.py:send_request():99] send_request: defer
2021-01-10 05:16:02,881 INFO    SenderThread:13346 [sender.py:send_request_defer():185] handle sender defer: 0
2021-01-10 05:16:02,881 INFO    SenderThread:13346 [sender.py:send_request_defer():221] send defer: 1
2021-01-10 05:16:02,881 DEBUG   HandlerThread:13346 [handler.py:handle_request():55] handle_request: defer
2021-01-10 05:16:02,881 INFO    HandlerThread:13346 [handler.py:handle_request_defer():69] handle defer: 1
2021-01-10 05:16:02,957 DEBUG   SenderThread:13346 [sender.py:send():90] send: request
2021-01-10 05:16:02,957 DEBUG   SenderThread:13346 [sender.py:send_request():99] send_request: defer
2021-01-10 05:16:02,957 INFO    SenderThread:13346 [sender.py:send_request_defer():185] handle sender defer: 1
2021-01-10 05:16:02,957 INFO    SenderThread:13346 [sender.py:send_request_defer():221] send defer: 2
2021-01-10 05:16:02,957 DEBUG   HandlerThread:13346 [handler.py:handle_request():55] handle_request: defer
2021-01-10 05:16:02,957 INFO    HandlerThread:13346 [handler.py:handle_request_defer():69] handle defer: 2
2021-01-10 05:16:02,957 DEBUG   SenderThread:13346 [sender.py:send():90] send: request
2021-01-10 05:16:02,957 DEBUG   SenderThread:13346 [sender.py:send_request():99] send_request: defer
2021-01-10 05:16:02,957 INFO    SenderThread:13346 [sender.py:send_request_defer():185] handle sender defer: 2
2021-01-10 05:16:02,957 INFO    SenderThread:13346 [sender.py:send_request_defer():221] send defer: 3
2021-01-10 05:16:02,958 DEBUG   HandlerThread:13346 [handler.py:handle_request():55] handle_request: defer
2021-01-10 05:16:02,958 INFO    HandlerThread:13346 [handler.py:handle_request_defer():69] handle defer: 3
